FIPS,in_Co_190,period,Yield_bu_ac,Prod_g_m2,PPT_wy,Tmax_gs,_90FDays,Pcnt_Cropland_abnd,Grassland,Eros_pct,disturb_min,sand_wt_mean,sandvf_wt_mean,silt_wt_mean,disturbed_wt_mean
31019,yes,postdrought,26,328.757875,607.4811923,26.24866281,1.125,22.90401118,Southern Mixed Grasslands,62.40833961,28.55,22.23157259,8.768597216,58.64228741,45.45034392
31019,yes,predrought,19,234.7598,571.3631298,26.79738347,2.142857143,3.685516972,Southern Mixed Grasslands,62.40833961,28.55,22.23157259,8.768597216,58.64228741,45.45034392
31021,yes,drought,26,329.385575,567.1498463,27.27535186,3.25,20.0942856,Tallgrass Prairie,64.01207337,51.33,9.981370752,4.64991736,57.59378981,62.99469436
31021,yes,postdrought,43,538.723525,734.4320214,25.8244753,1.25,9.662970548,Tallgrass Prairie,64.01207337,51.33,9.981370752,4.64991736,57.59378981,62.99469436
31021,yes,predrought,37,460.0144286,691.6694003,25.98604586,1.142857143,0.603296057,Tallgrass Prairie,64.01207337,51.33,9.981370752,4.64991736,57.59378981,62.99469436
31023,yes,drought,14,171.04825,516.2572679,27.77988401,2.5,16.13055015,Southern Mixed Grasslands,47.99838734,31.82,23.08245619,9.010836339,53.56893889,52.14231756
31023,yes,postdrought,33,420.24515,721.6233636,26.25338659,0.625,19.4561761,Southern Mixed Grasslands,47.99838734,31.82,23.08245619,9.010836339,53.56893889,52.14231756
31023,yes,predrought,29,365.5007429,683.4283066,26.63722533,1,1.173515784,Southern Mixed Grasslands,47.99838734,31.82,23.08245619,9.010836339,53.56893889,52.14231756
31025,yes,drought,18,227.698175,598.1586081,27.95547444,3.375,24.39433665,Tallgrass Prairie,83.92844998,34.43,14.79671462,7.840073372,54.2557195,61.37368001
31025,yes,postdrought,38,477.36585,809.7425565,26.38307671,1.625,7.788544689,Tallgrass Prairie,83.92844998,34.43,14.79671462,7.840073372,54.2557195,61.37368001
31025,yes,predrought,30,382.1796286,753.2724188,26.36682468,1,2.596394031,Tallgrass Prairie,83.92844998,34.43,14.79671462,7.840073372,54.2557195,61.37368001
31027,yes,drought,19,242.60605,542.7925434,26.70158912,2.5,27.35879473,Tallgrass Prairie,88.42543288,40.39,16.15840388,6.135727269,58.44275311,54.16130901
31027,yes,postdrought,31,386.6632,633.4809458,25.33250435,0.75,8.792411989,Tallgrass Prairie,88.42543288,40.39,16.15840388,6.135727269,58.44275311,54.16130901
31027,yes,predrought,24,305.9589143,612.4087949,26.17982605,1.857142857,0.855668768,Tallgrass Prairie,88.42543288,40.39,16.15840388,6.135727269,58.44275311,54.16130901
31029,yes,drought,10,121.7738,400.0894947,28.03733156,2.75,30.60394292,Southern Mixed Grasslands,11.01299509,23.94,53.86063754,13.41743706,32.97092374,46.92871238
31029,yes,postdrought,19,238.21215,507.2358245,26.26773403,1,24.99466268,Southern Mixed Grasslands,11.01299509,23.94,53.86063754,13.41743706,32.97092374,46.92871238
31029,yes,predrought,19,233.1457143,495.1186117,26.87776088,2.571428571,6.654731327,Southern Mixed Grasslands,11.01299509,23.94,53.86063754,13.41743706,32.97092374,46.92871238
31031,yes,drought,8,105.4536,394.4542513,26.40698769,1,24.2915706,Northern Mixed Grasslands,71.91090239,23.94,89.0814273,16.01746941,5.656908297,31.22561961
31031,yes,postdrought,14,175.756,517.1836558,25.1148196,0.5,7.556271585,Northern Mixed Grasslands,71.91090239,23.94,89.0814273,16.01746941,5.656908297,31.22561961
31031,yes,predrought,16,197.8151714,489.0172419,25.37228256,1,1.944019499,Northern Mixed Grasslands,71.91090239,23.94,89.0814273,16.01746941,5.656908297,31.22561961
31033,yes,drought,8,94.311925,365.3757307,26.30380313,1.75,40.92213636,Northern Mixed Grasslands,78.82684285,27.55,34.05424776,14.56929216,46.54273377,43.69586757
31033,yes,postdrought,15,192.546975,466.3984421,25.04625847,1.5,42.29026307,Northern Mixed Grasslands,78.82684285,27.55,34.05424776,14.56929216,46.54273377,43.69586757
31033,yes,predrought,16,194.9456857,469.6178607,25.04551276,1.285714286,20.55439269,Northern Mixed Grasslands,78.82684285,27.55,34.05424776,14.56929216,46.54273377,43.69586757
31035,yes,drought,4,53.04065,478.2398593,28.35535938,3.375,93.31898147,Southern Mixed Grasslands,18.105234,47.6,21.58712183,8.754389879,55.23969077,51.9118103
31035,yes,postdrought,24,305.532975,681.7520621,26.29576249,0.75,20.35705543,Southern Mixed Grasslands,18.105234,47.6,21.58712183,8.754389879,55.23969077,51.9118103
31035,yes,predrought,21,263.2753143,612.4002856,26.60586073,1.428571429,0.442101569,Southern Mixed Grasslands,18.105234,47.6,21.58712183,8.754389879,55.23969077,51.9118103
31037,yes,drought,16,194.743925,533.4716555,27.61819256,2.375,10.2679089,Tallgrass Prairie,51.3022122,32.77,14.21842333,5.9727711,58.18477747,56.39041216
31037,yes,postdrought,34,422.12825,714.6942059,26.14734121,1.125,12.19578179,Tallgrass Prairie,51.3022122,32.77,14.21842333,5.9727711,58.18477747,56.39041216
31037,yes,predrought,32,401.1899714,677.904363,26.33721621,1.857142857,0.460235641,Tallgrass Prairie,51.3022122,32.77,14.21842333,5.9727711,58.18477747,56.39041216
31039,yes,drought,22,274.9326,544.1042614,27.18797161,3.375,9.133622075,Tallgrass Prairie,81.54198238,31.55,15.38905863,5.688120201,56.53601501,58.81839893
31039,yes,postdrought,40,496.039925,701.0427986,25.65092044,1.875,9.404133471,Tallgrass Prairie,81.54198238,31.55,15.38905863,5.688120201,56.53601501,58.81839893
31039,yes,predrought,37,459.1177143,668.0264124,25.89207467,0.714285714,0.784552396,Tallgrass Prairie,81.54198238,31.55,15.38905863,5.688120201,56.53601501,58.81839893
31041,yes,drought,7,87.878,442.8347716,27.24381431,2.75,81.35665117,Southern Mixed Grasslands,67.04087292,28.55,30.29513426,8.926025469,52.29474026,45.89043077
31041,yes,postdrought,18,229.581275,580.8084916,25.62855528,0.875,28.73433558,Southern Mixed Grasslands,67.04087292,28.55,30.29513426,8.926025469,52.29474026,45.89043077
31041,yes,predrought,18,223.2818572,551.0236574,26.11436332,1.714285714,2.543276089,Southern Mixed Grasslands,67.04087292,28.55,30.29513426,8.926025469,52.29474026,45.89043077
31043,yes,drought,27,344.764225,550.6026217,26.71973781,2.875,20.87668683,Tallgrass Prairie,57.2737834,49.82,9.21773812,4.631050925,60.58590673,58.42738134
31043,yes,postdrought,41,509.6924,665.4967991,25.52814027,0.625,12.64581572,Tallgrass Prairie,57.2737834,49.82,9.21773812,4.631050925,60.58590673,58.42738134
31043,yes,predrought,33,408.7223714,627.2993733,25.84704531,1.571428571,2.58753428,Tallgrass Prairie,57.2737834,49.82,9.21773812,4.631050925,60.58590673,58.42738134
31045,yes,drought,8,105.610525,372.2822965,25.80006448,1.75,69.5885606,Northern Mixed Grasslands,86.30809301,27.55,27.99296094,13.35266743,41.03715428,55.77314443
31045,yes,postdrought,15,190.8208,480.8196381,24.65186765,0.5,40.31455253,Northern Mixed Grasslands,86.30809301,27.55,27.99296094,13.35266743,41.03715428,55.77314443
31045,yes,predrought,16,197.4564857,471.6190758,24.92376856,0.571428571,7.684636899,Northern Mixed Grasslands,86.30809301,27.55,27.99296094,13.35266743,41.03715428,55.77314443
31049,yes,drought,6,72.49935,367.7233523,27.29797728,2,36.46325268,Northern Mixed Grasslands,43.32576102,31.42,28.93577033,11.38070231,52.68352845,44.82688798
31049,yes,postdrought,23,287.80045,473.5128601,26.05792803,1.875,33.3198368,Northern Mixed Grasslands,43.32576102,31.42,28.93577033,11.38070231,52.68352845,44.82688798
31049,yes,predrought,17,209.6518,460.2588096,26.01332034,1.714285714,21.10260354,Northern Mixed Grasslands,43.32576102,31.42,28.93577033,11.38070231,52.68352845,44.82688798
31051,yes,drought,22,273.520275,547.3508814,26.7094391,3,16.62014472,Tallgrass Prairie,91.76042088,49.82,12.47967833,5.645557518,60.93303192,54.15394264
31051,yes,postdrought,34,422.4421,646.8247596,25.50815385,1,12.84035303,Tallgrass Prairie,91.76042088,49.82,12.47967833,5.645557518,60.93303192,54.15394264
31051,yes,predrought,27,344.6969714,623.8977288,26.05709888,2,3.044764635,Tallgrass Prairie,91.76042088,49.82,12.47967833,5.645557518,60.93303192,54.15394264
31053,yes,drought,21,258.29855,553.1508087,27.63272941,4.125,11.62467139,Tallgrass Prairie,26.58478046,31.55,17.31007771,7.011108878,53.43411489,57.89696327
31053,yes,postdrought,39,492.43065,744.0398089,26.04781469,1.25,10.2003607,Tallgrass Prairie,26.58478046,31.55,17.31007771,7.011108878,53.43411489,57.89696327
31053,yes,predrought,35,443.1562,696.968437,26.24470925,2.142857143,0.172636694,Tallgrass Prairie,26.58478046,31.55,17.31007771,7.011108878,53.43411489,57.89696327
31055,yes,drought,24,300.35445,569.5341294,27.75349108,4.25,19.05742129,Tallgrass Prairie,54.73696069,34.43,13.30291564,5.604838236,57.60289153,57.97428431
31055,yes,postdrought,42,521.147925,777.7354689,26.02390623,1,9.480357465,Tallgrass Prairie,54.73696069,34.43,13.30291564,5.604838236,57.60289153,57.97428431
31055,yes,predrought,33,415.5374,715.0647699,26.15000508,1.428571429,1.464386218,Tallgrass Prairie,54.73696069,34.43,13.30291564,5.604838236,57.60289153,57.97428431
31057,yes,drought,9,106.865925,397.8213651,28.72572039,4.625,48.84415848,Southern Mixed Grasslands,10.55311468,26.69,61.48015194,14.35235961,27.73112752,45.95262154
31057,yes,postdrought,18,230.208975,520.7438323,26.93400329,2.375,18.85974771,Southern Mixed Grasslands,10.55311468,26.69,61.48015194,14.35235961,27.73112752,45.95262154
31057,yes,predrought,19,236.7325714,492.7496617,27.46788534,4.714285714,3.820484774,Southern Mixed Grasslands,10.55311468,26.69,61.48015194,14.35235961,27.73112752,45.95262154
31059,yes,drought,6,73.12705,509.2085228,28.02612785,2.625,76.97332224,Southern Mixed Grasslands,15.51217815,47.86,20.34077038,8.90028654,55.08677002,54.07992175
31059,yes,postdrought,26,326.874775,715.4638351,26.12722446,0.125,12.24826356,Southern Mixed Grasslands,15.51217815,47.86,20.34077038,8.90028654,55.08677002,54.07992175
31059,yes,predrought,25,316.0021143,656.4137824,26.46315259,1.285714286,1.036953507,Southern Mixed Grasslands,15.51217815,47.86,20.34077038,8.90028654,55.08677002,54.07992175
31061,yes,drought,4,56.17915,443.9965281,28.75984344,3,61.45171869,Southern Mixed Grasslands,47.70489045,28.55,17.41805764,8.167352411,62.18002391,47.30429758
31061,yes,postdrought,21,260.18165,634.9857829,26.66361868,1.125,19.18340334,Southern Mixed Grasslands,47.70489045,28.55,17.41805764,8.167352411,62.18002391,47.30429758
31061,yes,predrought,18,222.2058,573.3038382,27.27275902,1.571428571,1.302097153,Southern Mixed Grasslands,47.70489045,28.55,17.41805764,8.167352411,62.18002391,47.30429758
31063,yes,drought,6,71.5578,429.0534227,28.33441444,3.375,66.01750188,Southern Mixed Grasslands,57.72791532,36.09,11.16481606,6.442174253,66.89585997,47.66821345
31063,yes,postdrought,18,227.54125,573.4569214,26.5833188,1.875,39.68386673,Southern Mixed Grasslands,57.72791532,36.09,11.16481606,6.442174253,66.89585997,47.66821345
31063,yes,predrought,17,214.1353714,553.8166729,27.12082453,2.571428571,3.519915761,Southern Mixed Grasslands,57.72791532,36.09,11.16481606,6.442174253,66.89585997,47.66821345
31065,yes,drought,6,79.874825,434.6738143,29.23159616,3.375,77.62000881,Southern Mixed Grasslands,34.00514903,35.6,13.90194478,7.459317013,65.55115257,47.4611174
31065,yes,postdrought,19,244.332225,598.816688,27.41488674,1.75,53.46721606,Southern Mixed Grasslands,34.00514903,35.6,13.90194478,7.459317013,65.55115257,47.4611174
31065,yes,predrought,19,238.526,563.4378753,27.85281562,3.142857143,2.981580055,Southern Mixed Grasslands,34.00514903,35.6,13.90194478,7.459317013,65.55115257,47.4611174
31067,yes,drought,12,145.155625,586.1848954,28.105014,2.5,57.77272199,Tallgrass Prairie,75.7255135,48.77,19.75657797,9.266820688,50.30788828,62.54035099
31067,yes,postdrought,27,337.7026,783.1873076,26.44334442,0.75,7.008294836,Tallgrass Prairie,75.7255135,48.77,19.75657797,9.266820688,50.30788828,62.54035099
31067,yes,predrought,25,313.6706572,732.7946156,26.49421778,1.285714286,1.669600908,Tallgrass Prairie,75.7255135,48.77,19.75657797,9.266820688,50.30788828,62.54035099
31069,yes,drought,10,125.383075,365.7462278,26.47866342,1.25,23.93104614,Northern Mixed Grasslands,21.15344032,24.02,77.6119241,15.61990066,13.0624241,37.72649524
31069,yes,postdrought,20,252.64925,471.6003224,25.29315725,1.125,16.78295528,Northern Mixed Grasslands,21.15344032,24.02,77.6119241,15.61990066,13.0624241,37.72649524
31069,yes,predrought,20,248.3898572,464.9283138,25.29907018,1.857142857,9.168990302,Northern Mixed Grasslands,21.15344032,24.02,77.6119241,15.61990066,13.0624241,37.72649524
31071,yes,drought,8,103.413575,444.9113495,26.91422727,2.125,48.71198735,Northern Mixed Grasslands,22.45308266,23.57,82.66211915,15.30765737,10.89531973,45.34536161
31071,yes,postdrought,19,236.6429,586.3253269,25.29091196,0.625,9.364353159,Northern Mixed Grasslands,22.45308266,23.57,82.66211915,15.30765737,10.89531973,45.34536161
31071,yes,predrought,16,203.9128286,538.5583117,25.89381815,0.714285714,6.254051207,Northern Mixed Grasslands,22.45308266,23.57,82.66211915,15.30765737,10.89531973,45.34536161
31073,yes,drought,6,77.364025,436.4502501,28.17347502,3.25,85.66697839,Southern Mixed Grasslands,35.92615085,41.28,11.5896479,6.587762909,67.10899359,47.85212351
31073,yes,postdrought,20,253.433875,600.2600003,26.30746788,1.375,54.24623357,Southern Mixed Grasslands,35.92615085,41.28,11.5896479,6.587762909,67.10899359,47.85212351
31073,yes,predrought,19,236.1945429,563.9984082,26.92981225,2.714285714,0.593658816,Southern Mixed Grasslands,35.92615085,41.28,11.5896479,6.587762909,67.10899359,47.85212351
31075,yes,drought,8,105.296675,388.7802225,26.00108475,0.5,3.582722924,Northern Mixed Grasslands,0,24.02,89.68901187,16.12600493,5.347159989,29.1894543
31075,yes,postdrought,14,179.9406667,489.4200529,24.57085592,0.375,0.470379712,Northern Mixed Grasslands,0,24.02,89.68901187,16.12600493,5.347159989,29.1894543
31075,yes,predrought,16,205.7062572,485.7852546,24.92682323,1.285714286,0.962130768,Northern Mixed Grasslands,0,24.02,89.68901187,16.12600493,5.347159989,29.1894543
31077,yes,drought,6,79.0902,461.2971446,27.54783524,2.5,83.99762403,Southern Mixed Grasslands,63.85094008,25.38,37.10553389,9.93254954,46.53750517,45.60751687
31077,yes,postdrought,19,243.86145,598.5114348,25.87635794,1.5,36.34308236,Southern Mixed Grasslands,63.85094008,25.38,37.10553389,9.93254954,46.53750517,45.60751687
31077,yes,predrought,19,242.1128572,567.2037503,26.41786686,2.142857143,1.126496488,Southern Mixed Grasslands,63.85094008,25.38,37.10553389,9.93254954,46.53750517,45.60751687
31079,yes,drought,8,106.0813,468.0189064,28.31782191,3.125,56.48519847,Southern Mixed Grasslands,12.21368378,23.57,42.24289252,11.88411877,42.37877337,42.17531586
31079,yes,postdrought,33,409.57425,642.8268282,26.2895594,1.25,17.52887098,Southern Mixed Grasslands,12.21368378,23.57,42.24289252,11.88411877,42.37877337,42.17531586
31079,yes,predrought,19,244.6236572,601.3800358,26.91076787,0.857142857,2.845470123,Southern Mixed Grasslands,12.21368378,23.57,42.24289252,11.88411877,42.37877337,42.17531586
31081,yes,drought,6,73.4409,489.1226981,27.95887498,3.25,80.13894898,Southern Mixed Grasslands,18.31811532,31.82,20.96491325,8.16639316,58.27549115,48.06391562
31081,yes,postdrought,30,371.755325,672.8500768,26.01424086,1,13.85728794,Southern Mixed Grasslands,18.31811532,31.82,20.96491325,8.16639316,58.27549115,48.06391562
31081,yes,predrought,24,297.1711143,628.8475955,26.55193728,0.571428571,0.756840746,Southern Mixed Grasslands,18.31811532,31.82,20.96491325,8.16639316,58.27549115,48.06391562
31083,yes,drought,5,65.59465,439.0865783,28.99872225,4,65.16824372,Southern Mixed Grasslands,21.64461183,35.6,13.921374,7.261493208,62.9439216,45.96002229
31083,yes,postdrought,21,264.57555,610.144596,27.03478029,2.125,43.0233655,Southern Mixed Grasslands,21.64461183,35.6,13.921374,7.261493208,62.9439216,45.96002229
31083,yes,predrought,19,235.4771714,572.8264648,27.68434055,3.428571429,2.167863029,Southern Mixed Grasslands,21.64461183,35.6,13.921374,7.261493208,62.9439216,45.96002229
31085,yes,drought,9,106.709,430.6116327,27.97737164,2,75.39633119,Southern Mixed Grasslands,41.44629599,29.24,32.51291546,11.19130932,50.99980148,42.69839433
31085,yes,postdrought,19,239.624475,555.0765879,26.22017342,1.125,34.01390885,Southern Mixed Grasslands,41.44629599,29.24,32.51291546,11.19130932,50.99980148,42.69839433
31085,yes,predrought,17,218.9776286,544.1144915,26.96507592,2.714285714,2.164741201,Southern Mixed Grasslands,41.44629599,29.24,32.51291546,11.19130932,50.99980148,42.69839433
31087,yes,drought,6,81.130225,428.4055372,28.84623759,3.375,47.49833518,Southern Mixed Grasslands,35.78262022,29.24,14.66574458,7.43643837,64.78267525,45.85767373
31087,yes,postdrought,23,294.548225,556.1148966,27.17065702,2.875,49.29655641,Southern Mixed Grasslands,35.78262022,29.24,14.66574458,7.43643837,64.78267525,45.85767373
31087,yes,predrought,18,231.7109714,534.1980639,27.60729398,3.714285714,2.283510459,Southern Mixed Grasslands,35.78262022,29.24,14.66574458,7.43643837,64.78267525,45.85767373
31089,yes,drought,10,125.383075,445.1170647,26.85082401,2.125,32.40081174,Northern Mixed Grasslands,13.4080835,23.57,74.73724666,17.40344315,16.15629705,35.33140578
31089,yes,postdrought,19,237.2706,585.7697326,25.1104291,0.875,10.50477955,Northern Mixed Grasslands,13.4080835,23.57,74.73724666,17.40344315,16.15629705,35.33140578
31089,yes,predrought,15,182.3916857,532.8971783,26.0021002,1.428571429,3.603918446,Northern Mixed Grasslands,13.4080835,23.57,74.73724666,17.40344315,16.15629705,35.33140578
31091,yes,drought,7,93.5273,417.6676115,26.42399554,0.5,32.67241379,Northern Mixed Grasslands,0.0095594,24.02,90.60263748,16.65656037,5.153673723,37.36384883
31091,yes,postdrought,14,181.562225,535.4179466,25.22989733,0.75,33.05949352,Northern Mixed Grasslands,0.0095594,24.02,90.60263748,16.65656037,5.153673723,37.36384883
31091,yes,predrought,14,177.5494286,517.9605101,25.34219643,0.857142857,9.763409321,Northern Mixed Grasslands,0.0095594,24.02,90.60263748,16.65656037,5.153673723,37.36384883
31093,yes,drought,7,88.5057,454.621414,28.14576011,3.25,61.09008646,Southern Mixed Grasslands,37.72656829,23.57,33.67107109,9.827801542,48.9692627,44.99875909
31093,yes,postdrought,23,287.329675,612.4614394,26.5008712,1.875,17.70699529,Southern Mixed Grasslands,37.72656829,23.57,33.67107109,9.827801542,48.9692627,44.99875909
31093,yes,predrought,20,256.9983143,567.0052814,26.85212697,2.428571429,0.81088686,Southern Mixed Grasslands,37.72656829,23.57,33.67107109,9.827801542,48.9692627,44.99875909
31095,yes,drought,9,109.8475,561.6342548,28.39408078,3.625,64.41732774,Southern Mixed Grasslands,67.11533163,47.84,21.14084478,8.987010342,53.94354751,54.64687016
31095,yes,postdrought,24,299.4129,765.2382323,26.67612625,1,8.252383039,Southern Mixed Grasslands,67.11533163,47.84,21.14084478,8.987010342,53.94354751,54.64687016
31095,yes,predrought,24,305.4208857,714.3966233,26.9688831,3,6.368482426,Southern Mixed Grasslands,67.11533163,47.84,21.14084478,8.987010342,53.94354751,54.64687016
31097,yes,drought,13,167.752825,618.251125,28.10409997,2.625,68.66821386,Tallgrass Prairie,88.41726619,59.61,22.65382672,8.515130783,44.34632751,67.55357418
31097,yes,postdrought,30,380.229275,808.0271252,26.67720001,0.875,10.00571258,Tallgrass Prairie,88.41726619,59.61,22.65382672,8.515130783,44.34632751,67.55357418
31097,yes,predrought,25,316.7194857,762.8933262,26.46187344,1.857142857,4.623287671,Tallgrass Prairie,88.41726619,59.61,22.65382672,8.515130783,44.34632751,67.55357418
31099,yes,drought,6,76.422475,446.2689265,28.53215384,2.5,35.22793052,Southern Mixed Grasslands,15.13935256,28.55,28.64634702,10.38691083,54.27795543,42.83580923
31099,yes,postdrought,25,316.517725,631.8651767,26.54212179,1.625,25.23003755,Southern Mixed Grasslands,15.13935256,28.55,28.64634702,10.38691083,54.27795543,42.83580923
31099,yes,predrought,19,236.1945429,575.7408608,27.11717217,2.428571429,0.975584599,Southern Mixed Grasslands,15.13935256,28.55,28.64634702,10.38691083,54.27795543,42.83580923
31101,yes,drought,11,136.681675,398.4398553,27.51762631,1.5,24.46759632,Northern Mixed Grasslands,18.9410148,25.38,54.29282272,12.69229055,29.79214936,40.53738383
31101,yes,postdrought,23,290.31125,491.9821248,25.92978947,2,15.58015597,Northern Mixed Grasslands,18.9410148,25.38,54.29282272,12.69229055,29.79214936,40.53738383
31101,yes,predrought,19,235.4771714,486.8177067,26.45659248,3.142857143,5.048584796,Northern Mixed Grasslands,18.9410148,25.38,54.29282272,12.69229055,29.79214936,40.53738383
31103,yes,drought,7,88.19185,422.1792523,26.9220246,2.5,58.47898351,Northern Mixed Grasslands,6.205793888,23.94,71.05821424,16.66998656,17.50659304,35.95936052
31103,yes,postdrought,16,195.685475,553.6409733,25.36672334,1.25,13.88927914,Northern Mixed Grasslands,6.205793888,23.94,71.05821424,16.66998656,17.50659304,35.95936052
31103,yes,predrought,12,148.3165429,490.0891335,26.02409133,1.714285714,2.324439805,Northern Mixed Grasslands,6.205793888,23.94,71.05821424,16.66998656,17.50659304,35.95936052
31105,yes,drought,8,94.939625,350.3001641,25.67578593,1.375,55.51144026,Northern Mixed Grasslands,93.52469988,37.46,35.91482815,13.61802054,44.99355877,44.33299781
31105,yes,postdrought,16,205.414825,436.0845547,24.20917656,0.125,58.20530264,Northern Mixed Grasslands,93.52469988,37.46,35.91482815,13.61802054,44.99355877,44.33299781
31105,yes,predrought,15,188.8480286,435.792125,24.36768215,1.142857143,30.32177798,Northern Mixed Grasslands,93.52469988,37.46,35.91482815,13.61802054,44.99355877,44.33299781
31107,yes,drought,13,161.475825,489.9989629,27.39406457,2.125,42.80944864,Tallgrass Prairie,73.17678796,25.71,28.72592413,9.491867525,44.52451539,53.44018038
31107,yes,postdrought,28,356.376675,614.6209339,25.8147761,0.875,17.53125326,Tallgrass Prairie,73.17678796,25.71,28.72592413,9.491867525,44.52451539,53.44018038
31107,yes,predrought,20,246.9551143,566.8170252,26.66080218,2.285714286,1.237366106,Tallgrass Prairie,73.17678796,25.71,28.72592413,9.491867525,44.52451539,53.44018038
31109,yes,drought,11,137.309375,553.7057008,28.21888448,3.375,47.18689465,Tallgrass Prairie,78.24384023,59.61,19.72720617,9.30722063,48.28986035,64.7736389
31109,yes,postdrought,29,364.536775,752.7618656,26.61240341,1.375,8.702082075,Tallgrass Prairie,78.24384023,59.61,19.72720617,9.30722063,48.28986035,64.7736389
31109,yes,predrought,27,340.5720857,705.0957681,26.71969914,2.142857143,2.0886136,Tallgrass Prairie,78.24384023,59.61,19.72720617,9.30722063,48.28986035,64.7736389
31111,yes,drought,10,129.463125,424.4758264,27.63387941,3,60.83367594,Northern Mixed Grasslands,24.34166155,23.94,62.57406601,12.73678675,26.34062847,44.14007797
31111,yes,postdrought,24,295.96055,549.3824355,25.98228646,1.125,16.96213142,Northern Mixed Grasslands,24.34166155,23.94,62.57406601,12.73678675,26.34062847,44.14007797
31111,yes,predrought,18,226.6893714,530.940074,26.56650354,1.714285714,6.663011637,Northern Mixed Grasslands,24.34166155,23.94,62.57406601,12.73678675,26.34062847,44.14007797
31113,yes,drought,8,104.355125,433.640412,27.08875002,3,64.52198744,Northern Mixed Grasslands,6.082695419,25.38,82.24040052,14.67225558,11.60302866,37.84051394
31113,yes,postdrought,17,208.71025,553.5700995,25.65848866,0.875,9.832079446,Northern Mixed Grasslands,6.082695419,25.38,82.24040052,14.67225558,11.60302866,37.84051394
31113,yes,predrought,16,205.7062572,529.7729546,26.01007791,1.714285714,12.04543801,Northern Mixed Grasslands,6.082695419,25.38,82.24040052,14.67225558,11.60302866,37.84051394
31115,yes,drought,8,100.432,438.6037071,26.97272442,2.375,53.7020725,Northern Mixed Grasslands,9.196008437,26.32,85.66481149,16.29241501,8.651565211,37.10079205
31115,yes,postdrought,20,252.806175,573.9950712,25.43634943,1.125,8.236951364,Northern Mixed Grasslands,9.196008437,26.32,85.66481149,16.29241501,8.651565211,37.10079205
31115,yes,predrought,16,203.5541429,535.4180356,26.01042209,0.857142857,9.731326896,Northern Mixed Grasslands,9.196008437,26.32,85.66481149,16.29241501,8.651565211,37.10079205
31117,yes,drought,9,116.595275,419.6496678,26.87209569,1.375,50.30164644,Northern Mixed Grasslands,0,24.02,89.4664747,17.13553584,5.989960365,36.82458382
31117,yes,postdrought,15,182.34685,529.3140136,25.43158009,1,17.61344972,Northern Mixed Grasslands,0,24.02,89.4664747,17.13553584,5.989960365,36.82458382
31117,yes,predrought,13,168.2236,514.0665179,25.79364064,1,12.92183556,Northern Mixed Grasslands,0,24.02,89.4664747,17.13553584,5.989960365,36.82458382
31119,yes,drought,13,166.9682,516.0217756,27.07407672,4,17.46164149,Tallgrass Prairie,49.57132249,28.73,29.40350032,9.634911734,49.84980886,48.2706868
31119,yes,postdrought,31,392.3125,654.7313916,25.52520454,1.125,12.83642512,Tallgrass Prairie,49.57132249,28.73,29.40350032,9.634911734,49.84980886,48.2706868
31119,yes,predrought,27,338.0612857,628.7396268,25.90289611,2.142857143,1.127739873,Tallgrass Prairie,49.57132249,28.73,29.40350032,9.634911734,49.84980886,48.2706868
31121,yes,drought,10,129.149275,481.0071698,28.18664942,3.125,30.87513292,Southern Mixed Grasslands,2.834956917,23.57,46.15291489,13.75630411,39.04237821,41.00050865
31121,yes,postdrought,33,412.555825,648.2991667,26.38318102,1,9.114308307,Southern Mixed Grasslands,2.834956917,23.57,46.15291489,13.75630411,39.04237821,41.00050865
31121,yes,predrought,23,291.7908286,612.6092775,26.94027915,2.142857143,2.502991096,Southern Mixed Grasslands,2.834956917,23.57,46.15291489,13.75630411,39.04237821,41.00050865
31123,yes,drought,12,154.10035,346.1794145,26.56517567,2,26.03813825,Northern Mixed Grasslands,44.1234282,23.94,74.41685347,23.64991102,14.27229239,35.47801812
31123,yes,postdrought,21,261.7509,454.144972,25.09332657,0.75,24.79580339,Northern Mixed Grasslands,44.1234282,23.94,74.41685347,23.64991102,14.27229239,35.47801812
31123,yes,predrought,19,240.6781143,452.2693888,25.22867181,1.428571429,9.444101922,Northern Mixed Grasslands,44.1234282,23.94,74.41685347,23.64991102,14.27229239,35.47801812
31125,yes,drought,8,97.2935,480.9573461,27.96234932,3.75,28.86250568,Southern Mixed Grasslands,53.49057661,23.57,23.11595681,7.99350001,53.64989778,50.30753187
31125,yes,postdrought,26,325.46245,638.8019691,26.31942465,1.375,19.73279985,Southern Mixed Grasslands,53.49057661,23.57,23.11595681,7.99350001,53.64989778,50.30753187
31125,yes,predrought,24,305.2415429,605.8917029,26.6904853,2.142857143,1.555,Southern Mixed Grasslands,53.49057661,23.57,23.11595681,7.99350001,53.64989778,50.30753187
31127,yes,drought,22,280.424975,664.7922713,28.29658452,2.625,36.23174863,Tallgrass Prairie,68.22910955,50.22,16.05095495,7.526078742,52.2413054,62.89391694
31127,yes,postdrought,38,481.602825,855.9009157,26.73015844,1.625,8.951573455,Tallgrass Prairie,68.22910955,50.22,16.05095495,7.526078742,52.2413054,62.89391694
31127,yes,predrought,30,375.1852572,828.9691954,26.82018107,2,10.35567873,Tallgrass Prairie,68.22910955,50.22,16.05095495,7.526078742,52.2413054,62.89391694
